id,text,HS,TR,AG,original_text
23538,"At first she wanted Eunice and Teri to end up together, but Teri was a bitch to her and she didn't deserve her love.",0,0,0,"al principio quería que Eunice y Teri terminaran juntas, pero Teri fue una hija de puta con ella y no merecía su amor"
23539,Radio Havana Cuba | Spain restores free healthcare to undocumented immigrants: https://t.co/OsqUUNnVTE,0,0,0,Radio Habana Cuba | Restituye España salud gratuita a inmigrantes indocumentados: https://t.co/OsqUUNnVTE
23540,"that burst that they cry for taking 2 or 3 subjects a fight, I fill 9 son of a bitch shut up a little",0,0,0,"que estallo que lloren por llevarse 2 o 3 materias una bronca, me lleno 9 hija d puta callate un poco"
23541,Why can't a woman be beautiful and intelligent? Because she would be a man.,1,0,0,¿Por qué una mujer no puede ser guapa e inteligente? Porque sería un hombre.
23543,"Bastard, you are not a boss, you are the pina whore",0,0,0,Cabron tú no eres patrón tú eres la puta de pina
23544,"These are the poor refugees from Carmena, Ada Colau and Pedro Sánchez. Let's see what they say, when they start killing and raping the women here. https://t.co/x3Kz7Il7ro",1,0,0,"Estos son lo pobrecitos refugiados de Carmena, Ada Colau y Pedro Sánchez. A ver que dicen, cuando empiecen a matar y violar como ya han hecho a las mujeres de aquí. https://t.co/x3Kz7Il7ro"
23546,Salma Hayek doesn't seem like a woman who allows harassment and remains silent... I would have made her crawl like a worm!,0,0,0,Salma Hayek no parece una mujer que permita el acoso y permanecer callada... Yo lo hubiera hecho qué se arrastrara cómo un gusano!
23547,They just wanted to get money from me in NY telling me that it was the national day of the homeless. They saw my face as a sudaca and asshole,1,1,1,Me acaban de querer sacar plata en NY diciendome que era el día nacional del homeless. Me vieron cara de sudaca y de pelotuda
23548,"Half salary for being a woman?' http://t.co/HXOVOaiOuj That's right, because holding them costs twice as much. #TakeTwoCups",1,0,0,"¿La mitad de sueldo por ser mujer?' http://t.co/HXOVOaiOuj Así es, porque aguantarlas cuesta el doble. #TomaDosTazas"
23549,How many lives are ruined by false accusations of rape and harassment? The case of psychology student Liam Allan is just one of many legal errors. https://t.co/Nl64oUt1VO,0,0,0,¿Cuántas vidas son arruinadas por falsas acusaciones de violación y acoso? El caso del estudiante de psicología Liam Allan es sólo uno de muchos errores judiciales. https://t.co/Nl64oUt1VO
23550,"fucking feminists stop being such retards, assholes and disgusting and suck my dick so you do something worthwhile",1,0,1,"feministas de mierda dejar de ser tan subnormales, gilipollas y asquerosas y chuparme la polla así hacéis algo k merezca la pena"
23551,"@DalasReview @Moodswings02 To ridiculous, you. I hope they give you a good review in jail, which is what you deserve. Human waste.",0,0,0,"@DalasReview @Moodswings02 Para ridículo, tú. Ojalá te peguen un buen repaso en la cárcel, que es lo que te mereces. Escoria."
23552,What is the last thing you heard on the Titanic? -!!!DO NOT LEAVE THE HELM TO HER!,1,0,0,¿Que es lo último que se oyo en el Titanic? -!!!NO LE DEJES EL TIMON A ELLA ¡¡¡
23553,"@andahazi A good cancer in the eggs you deserve tempered son of a bitch. Nothing intellectual, just an ignoramus",0,0,0,"@andahazi Un buen cáncer en los huevos te mereces revenido hijo de puta. De intelectual nada, sólo un ignorante"
23554,@VictorNarduzzi shut up bitch https://t.co/nFS9rJtJm0,1,1,1,@VictorNarduzzi Cállate zorra https://t.co/nFS9rJtJm0
23555,"@antonio10gn @aarbeloa17 @JulittoM @XabiAlonso And you are very good with a cock in your mouth, son of a bitch.",0,0,0,"@antonio10gn @aarbeloa17 @JulittoM @XabiAlonso Y tú eres muy bueno con una polla en la boca, hijo de puta."
23556,"Sexual harassment and attempted rape of masseurs in Spain: ""I'm sick of being asked for a 'happy ending'"" https://t.co/CkOOL2zwFI https://t.co/NoBqUZG9kZ",0,0,0,Acoso sexual e intentos de violación a masajistas en España: 'Estoy harta de que me pidan un 'final feliz'' https://t.co/CkOOL2zwFI https://t.co/NoBqUZG9kZ
23557,@FRANKLYMIGUEL @higuitarene You heard great... Gonorrhea scum of shit.... Respect René's idol... Big jerk... Yes,0,0,0,@FRANKLYMIGUEL @higuitarene Oíste gran... Gonorrea escoria de mierda.... Respete al ídolo de René... Gran imbécil... Si
23558,Papichamp and Ecko Arabic is all that's right😻,0,0,0,Árabe de Papichamp y Ecko es todo lo que está bien😻
23559,"I AM NOT ENVYOUS BUT I SEE YOU WITH HIM AND I GET JEALOUS, TELL HIM THAT YOU ARE THE ONE HE WANTS, THAT I NEVER HARASSY YOU",0,0,0,"YO NO SOY ENVIDIOSO PERO TE VEO CON ÉL Y ME PONGO CELOSO, DILE QUE TU ERES LA QUE QUIERE, QUE YO NUNCA TE ACOSO"
23560,"@RebecaS72720624 @TowandaRebels Seriously, is being a whore okay? Great Job Franco-Hitler regime...",1,1,1,@RebecaS72720624 @TowandaRebels En serio lo de ser puta te parece Bien ? Gran Trabajo del regimen Franco-Hitler ...
23561,But let's see PUTA NEIGHBOR OF SHIT SHUT UP YOU BITCH YOU SING LIKE THE SHIT AND IT'S TOO LATE TO BE HITTING BELLING,1,1,1,Pero vamos a ver PUTA VECINA DE MIERDA QUE TE CALLES ZORRA CANTAS CÓMO LA MIERDA Y YA ES MUY TARDE PARA ANDAR PEGANDO BERRIDOS
23562,"@Andresaurio_ Shut up bitch, let me be! 😂😂😂 But clearly if he took my heart, I already know what Davy Jones felt.",1,1,1,"@Andresaurio_ Cállate perra, ¡déjame ser! 😂😂😂 Pero neta si se llevo mi corazón, ya se lo que sentía Davy Jones."
23563,@Enriwhaaaaat @sofiafernanda29 SHUT UP WHORE,1,1,1,@Enriwhaaaaat @sofiafernanda29 CALLATE PUTA
23564,"@OrgMujeresCI I agree, but I don't know how to minimize or relativize rape or sexual harassment. Whether rocky and famous or not",0,0,0,"@OrgMujeresCI Estoy de acuerdo, pero no sé puede minimizar o relativizar la violación o el acoso sexual. Sea de rocas y famosas o no"
23566,DEPUTIES. SONS OF BITCH Q. ARE GOING TO PROVOKE THE GENDARMES. WHO ARE THEY ?? KMAXIMO DEL CAÑO MORO BREGMAN WHEN THE RETIRED FIGHTED??,0,0,0,DIPUTADOS.HIJOS DE PUTA Q. VAN A PROVOCAR A LOS GENDARMES . QUIENES SON ?? KMAXIMO DEL CAÑO MORO BREGMAN CUANDO LUCHARON ×LOS JUBILADOS??
23567,"OLYMPISM | Despite the accusations of harassment and rape in his country, the Israeli Alex Gilady will continue to work on the Coordination Commission for @ Tokyo2020, reported @Olympics https://t.co/TKHd3hmUC6",0,0,0,"OLIMPISMO | Pese a las acusaciones de acoso y violación en su país, el israelí Alex Gilady seguirá trabajando en Comisión de Coordinación para @Tokyo2020, informó @Olympics https://t.co/TKHd3hmUC6"
23569,"@smercedesfranco @BSCmask007 @flynn_and_clu @abdalabucaram @daloes10 @LassoGuillermo Liar bitch and you deserve more qualifications in the face of such a lie, thanks to people like you and the historical error in the recording of the plot is that Abdala Bucaram has put a",1,1,1,"@smercedesfranco @BSCmask007 @flynn_and_clu @abdalabucaram @daloes10 @LassoGuillermo Perra mentirosa y mereces mas calificativos ante tamaña mentira, gracias a gente como tu y al error histórico a la grabación del complot es que Abdala Bucaram ha puesto u"
23570,Immigrant #workers from #Qatar are suffering like slaves in the construction of stadiums for the upcoming World Cup 2022. What is being done about it? #FightRacism #StandUp4HumanRights #UN #Spain https://t.co/151W3Dfcq9,0,0,0,Los #trabajadores inmigrantes de #Qatar están sufriendo como esclavos en las construcciones de los estadios para la próxima Copa del Mundo 2022. ¿Qué se está haciendo al respecto? #FightRacism #StandUp4HumanRights #UN #Spain https://t.co/151W3Dfcq9
23571,@CastelliJonesA @BumperCrop1 But shut up! Stop justifying the shit of that son of a bitch who melted the economy of a country. And take out the cassette of the peronchos and the k and all the sea by car and grab a history and economics book because you are passing,0,0,0,@CastelliJonesA @BumperCrop1 Pero cállate! Dejá de justificar las cagadas de ese hijo de puta que fundió la economía de un país. Y sácate el casete de los peronchos y los k y toda la mar en coche y agarrá un libro de historia y economía porque estás pasan
23572,"Sm are a fucking mafia sons of a big bitch I shit on your fucking mother bastards, poor Jonghyun, he deserved to be happy :(((",0,0,0,"Sm son una puta mafia hijos de la gran puta me cago en vuestra puta madre cabrones, pobre Jonghyun, se merecía ser feliz :((("
23573,"In short, if your girlfriend calls you an imbecile bastard or your boyfriend calls you a trimmed bitch, it doesn't matter. If she gets you right, it's worth it.",1,0,1,"En resumen, que si tu novia te llama malparido imbécil o tu novio te llama zorra trimaldita, da igual. Si te mete bien es worth."
23574,@Alexaladyekt What a fucking bitch you are a whore I have already fucked several whores from Elektra but it shows that you are special it would be delicious to kid you and give you my Miados and my boogers to drink,1,1,1,@Alexaladyekt Q perra tan cojible eres puta yo ya m eh culeado a varias putas d elektra pero se nota q tu eres especial seria rico chiquitearte y darte a beber mis Miados y mis mocos
23575,"@okdiario Neither god, nor hell, nor his fucking mother!, the day we forget about nonsense, everything will be easier to understand....",0,0,0,"@okdiario Ni dios, ni ala, ni su puta madre!, el dia que nos olvidemos de tonterias todo sera mas facil de entender...."
23576,My girlfriend's family is the best what's the fucking ❤️❤️❤️❤️❤️❤️,0,0,0,la familia de mi novia es lo mejor qué hay la puta madre ❤️❤️❤️❤️❤️❤️
23577,"I yelled at my old lady and she answered me 'DAUGHTER, SHUT UP THERE IS A MAN' hahahahahaha the fucking mothereeeeeeee",0,0,0,"Le grité a mi vieja y me contesta 'HIJA, CALLATE QUE HAY UN HOMBREEEE' jajajajajaja la puta madreeeeeeeee"
23578,I don't know how to teach my cat not to get into the fucking pot,0,0,0,no sé como enseñar a mi gata a que no se meta en la puta olla
23579,@sarahernandezp Shut up whining fucking fucking cool,0,0,0,@sarahernandezp Que te calles quejica hostia puta si mola
23581,@croftarpiaa Shut up and leave Lola alone bitch 🐕,1,1,1,@croftarpiaa Cállate y deja a Lola en paz perra 🐕
23582,"Fucking blacks @AdaColau you Immaculate now you go and take them home you have Barcelona plagued by blacks and Moors scum of society. Be careful, the poor black man is going to have a heart attack @ManuelaCarmena disgusting that you are https://t.co/DFkHbwGGNP",1,0,1,Putos negros @AdaColau tú Inmaculada ahora vas y te los llevas a tu casa tienes Barcelona plagado de negros h moros escoria de la sociedad . Ten cuidadito le vaya a dar un infarto al pobre negro @ManuelaCarmena asquerosos que sois https://t.co/DFkHbwGGNP
23583,"@jc_quijano Shut up old dick or pirate my profile, you're more of a piece than a kilo of shit.",0,0,0,"@jc_quijano Que te calles polla vieja o pirate de mi perfil, q eres más pedazo q un kilo de mierda."
23584,"What happens to the fucking Moors who stop talking to him when they have a girlfriend? And it's not especially out of respect for the girlfriend or anything, well, respect for what piece of shit, if I just want a friendship, I think they don't know that concept.",1,0,1,"¿Qué les pasa a los putos moros que cuando tienen novia dejan de hablarle? Y no es especialmente por respeto a la novia ni nada, que vaya, respeto de qué trozo de mierda, si solo quiero una amistad, creo que desconocen ese concepto."
23585,"Let's analyze this: If you wear shorts like this, on the street, what do you expect them to tell you? Harassment? Or Provocation... https://t.co/vRDyNzMdCG",1,0,0,"Analicemos esto: ¿Si te pones unos shorts así, en la calle, ¿qué esperas que te digan? ¿Acoso? ¿O Provocación... https://t.co/vRDyNzMdCG"
23586,"This girl is going to be the mother of my children' 'I love it, this girl is the dick' Dying",0,0,0,"Esta chica va a ser la madre de mis hijos' 'me encanta, es que esta chica es la polla' Muriendo"
23587,Your girlfriend the one with Arab likes HAHAHA,0,0,0,Tu novia la que tiene likes árabes JAJAJA
23588,@Fernanda55E You shut up bitch,1,1,1,@Fernanda55E Tu cállate perra
23589,Lie down here and don't argue with me if I know that you are a good whore,1,1,1,Échate pa ca y no me discutas si yo se que tu eres bien puta
23590,"""First you perreas everything, you dance as if there was no tomorrow and then you listen well to the lyrics of """"Arabe"""" by @_eckoyg""",0,0,0,"""Primero te perreas todo, bailas como si no hubiese un mañana y después escuchas bien la letra de """"Arabe"""" de @_eckoyg"""
23591,"I am fascinated by gringo tombos that do not discriminate between hitting children, adults, women, whites, blacks and sudakas. They give bolillo equally. 😍",1,0,1,"Me fascinan los tombos gringos que no discriminan entre golpear niños, adultos, mujeres, blancos, negros y sudakas. Dan bolillo por igual.   😍"
23592,"JERUSALEM BELONGS TO THE HEBREWS AND NOT TO THE SO-CALLED PALESTINIANS. The Palestinians never existed in history, the so-called Palestinians are modern Muslim Arabs... they are saying that they are Canaanites... https://t.co/wuFleoLGWR",1,0,0,"JERUSALEM LE PERTENECE A LOS HEBREOS Y NO A LOS LLAMADOS PALESTINOS.  Los Palestinos nunca existieron en la historia, los llamados palestinos, son Arabes Musulmanes modernos.. ellos andan diciendo que son Cananeos... https://t.co/wuFleoLGWR"
23593,It's that you're a good bitch but putea pa ya pal carajo,1,1,1,Es que tu eres biennn puta pero putea pa ya pal carajo
23594,"The president of #USA, @realDonaldTrump, assured that undocumented immigrants in US territory use their children for sinister purposes 😰 ➡https://t.co/EBFPLvt7gj https://t.co/OxSXMDULie",0,0,0,"El presidente de #EEUU, @realDonaldTrump, aseguró que los indocumentados en territorio estadounidense utilizan a sus hijos para propósitos siniestros 😰 ➡https://t.co/EBFPLvt7gj https://t.co/OxSXMDULie"
23595,"For my birthday I want you to accompany me to the Arab baths, I'm too lazy to go alone.",0,0,0,"Para mi cumple quiero que me acompañeis a los baños árabes, que me da mucha pereza ir sola."
23597,@laialamasguapa You deserve a block for eae comment bitch hahahaha,1,1,1,@laialamasguapa Te mereces un block por eae comment perra jajajaja
23598,SCORPIONGOLDEN: MakotoG77 Fer_Gay Shut up bitch,1,1,1,ESCORPIONGOLDEN: MakotoG77 Fer_Gay Cállate puta
23599,"They don't like work, they don't obey orders, they are lazy, without initiative and they want first class labor salaries! ""A piece of advice"" GO TO YOUR LAND!! Chile does not need them! #No+Immigration #chilefirst https://t.co/mrirmf8OVg",1,0,1,"No les gusta el trabajo, no obedecen órdenes, son flojos, sin iniciativa y quieren sueldos de mano de obra de primera!  “Un consejo”  VÁYANSE A SU TIERRA!! Chile no los necesita! #No+Inmigración #chileprimero  https://t.co/mrirmf8OVg"
